Job Title,Company Name,Location,Salary Estimate,Rating,Job Description
"Analytics Senior Lead, Regional Management Office, India (Gurgoan - based)","Agoda
4.0",Gurgaon,N/A,N/A,N/A
Storm Surge Specialist using Machine Learning,"Verisk
4.0",Hyderābād,₹3L – ₹7L/yr (Glassdoor Est.),4,N/A
Staff Analytics SpecialistNew,"Razorpay
3.6",Bengaluru,₹10L/yr (Glassdoor Est.),3.6,N/A
IN-Manager_Power BI Developer_Data and Analytics_Advisory_Mumbai,"PwC
3.7",India,N/A,3.7,N/A
Senior Machine Learning Engineer (6-Months Contract),N/A,Remote,₹15K – ₹20K/mo (Employer provided),N/A,N/A
Specialist GREW Support Coordinator,"dsm-firmenich
3.9",Hyderābād,N/A,3.9,N/A
Specialized Analytics Sr. Mgr - C13 - BANGALORE,"Citigroup
3.7",Bengaluru,N/A,3.7,N/A
Senior Expert Logistics Ops GES ESO,"dsm-firmenich
3.9",Hyderābād,N/A,3.9,N/A
IN-Manager_Azure Data Engineer_Data & Analytics_Advisory_Noida,"PwC
3.7",Noida,₹7L – ₹10L/yr (Glassdoor Est.),3.7,N/A
Senior Associate - Deals - Deal Analytics & Value Creation – Bangalore/ Mumbai / Gurgaon,"PwC
3.7",Mumbai,N/A,N/A,N/A
Staff Machine Learning Engineer,"Ema
3.0",Bengaluru,N/A,3,N/A
IN-Manager_Data Engineer _Data and Analytics _Advisory _Bangalore,"PwC
3.7",Bengaluru,N/A,N/A,N/A
STEM Specialist – AI Trainer,"Invisible Agency
3.7",Delhi,N/A,3.7,N/A
"Sr. Analyst, Marketing Strategy & Analytics","Zscaler
3.7",Bengaluru,₹2L – ₹3L/yr (Glassdoor Est.),3.7,N/A
Specialized Analytics Sr Anlst - C12 - BANGALORE,"Citi
3.7",Bengaluru,N/A,3.7,N/A
"Director, People Insights & AI Strategy","Tech Data
3.7",Mumbai,N/A,3.7,N/A
Data Scientist,"Ford Motor Company
4.0",Chennai,₹5L – ₹9L/yr (Glassdoor Est.),4,N/A
Data Scientist,"GE Aerospace
4.1",Bengaluru,₹4L – ₹9L/yr (Glassdoor Est.),4.1,N/A
Data Scientist (Credit),"Revolut
3.8",Bengaluru,₹9L – ₹10L/yr (Glassdoor Est.),3.8,N/A
Data Scientist (LLM Engineer),N/A,Coimbatore,₹3L/yr (Employer provided),N/A,N/A
Data Science Researcher/SME,"Isad group
5.0",Noida,₹20K – ₹30K/mo (Employer provided),5,N/A
"Associate Scientist, Data Sourcing & Solutions","AXA
3.9",Bengaluru,N/A,3.9,N/A
Data Science Intern,N/A,Thiruvananthapuram,₹8K – ₹12K/mo (Employer provided),N/A,N/A
"Senior Data Scientist - AIML, Cloud, PowerBI","Optum
3.5",Noida,₹3L – ₹10L/yr (Glassdoor Est.),3.5,N/A
Data Science Mentor,"UniConverge Technologies Pvt. Ltd.
4.4",Remote,₹15K – ₹20K/mo (Employer provided),4.4,N/A
Experienced Data Scientist,"BOEING
3.7",Bengaluru,₹6L – ₹8L/yr (Glassdoor Est.),3.7,N/A
Senior Data Scientist,"EPAM Systems, Inc.
4.0",Coimbatore,₹4L – ₹8L/yr (Glassdoor Est.),4,N/A
AI Engineer,N/A,Remote,₹5L – ₹8L/yr (Employer provided),N/A,N/A
Senior AI Engineer : Chatbot,N/A,Remote,₹30L – ₹40L/yr (Employer provided),N/A,N/A
MIS cum Analyst,"IKM Investors Private Limited
3.9",Noida,₹1L – ₹3L/yr (Employer provided),3.9,N/A
Big Data Engineer,N/A,Cochin,₹25K – ₹35K/mo (Employer provided),N/A,N/A
Experienced AI/ML Engineer,"D3V Technology Solutions
4.4",Remote,₹4L – ₹8L/yr (Employer provided),4.4,N/A
Senior Data Scientist,"Takeda Pharmaceutical
3.9",Bengaluru,₹4L – ₹8L/yr (Glassdoor Est.),3.9,N/A
AI/ML Developer,Shayona Technology,Ahmedabad,₹4L – ₹7L/yr (Glassdoor Est.),N/A,N/A
Senior Analyst-Data Analytics,"Amex
4.1",Gurgaon,₹2L – ₹3L/yr (Glassdoor Est.),4.1,N/A
Deputy Vice President - Data Science,N/A,Mumbai,₹20L – ₹35L/yr (Employer provided),N/A,N/A
DATA ENGINEER (ML/AI EXPERIENCE),"Svitla Systems
4.4",India,N/A,4.4,N/A
AI / ML Engineer,"Accenture
3.8",Bengaluru,N/A,3.8,N/A
AI/ML Engineer,N/A,India,₹5L – ₹9L/yr (Employer provided),N/A,N/A
People Analytics Developer,"Apple
4.1",Bengaluru,N/A,4.1,N/A
AI/ML Engineer/ Architect,N/A,Remote,N/A,N/A,N/A
"Quant Analytics Associate - SQL, SAS/Alteryx/Tableau","JPMorganChase
4.1",Hyderābād,₹3L – ₹9L/yr (Glassdoor Est.),4.1,N/A
Credit Analytics Manager (SME Lending),"Revolut
3.8",India,N/A,3.8,N/A
Assistant Manager - Data Science,"LatentView Analytics
3.9",Chennai,₹4L – ₹6L/yr (Glassdoor Est.),3.9,N/A
Senior Business Analyst New,"Ocrolus
3.5",Remote,N/A,3.5,N/A
Senior ML Engineer,"Samyak Infotech Pvt. Ltd
3.8",India,₹7L – ₹19L/yr (Employer provided),3.8,N/A
Senior Machine Learning Engineer - R&D,"Quantiphi
4.2",Bengaluru,₹6L – ₹9L/yr (Glassdoor Est.),4.2,N/A
Senior Engineer Consultant-Data Science,"Verizon
4.1",,₹5L – ₹10L/yr (Glassdoor Est.),4.1,N/A
Senior Machine Learning Operations Engineer,"Digimind
3.9",Mumbai,₹90K – ₹7L/yr (Glassdoor Est.),3.9,N/A
ML Engineer,"AceNet
4.4",Bengaluru,₹1L – ₹8L/yr (Glassdoor Est.),4.4,N/A
Global Banking & Markets - EqsFin Client Analytics Strats - Analyst - Bengaluru,"Goldman Sachs
3.8",Bengaluru,N/A,N/A,N/A
Senior Software Engineer: Data Science,"Enphase Energy
3.0",Bengaluru,₹1L – ₹2L/yr (Glassdoor Est.),3,N/A
Analytics Engineer,"MSD
4.1",Pune,N/A,4.1,N/A
Lead - Analytics,"Bajaj Electricals
3.7",Mumbai,₹2L – ₹6L/yr (Glassdoor Est.),3.7,N/A
Senior AI/ML Engineer – R01551251,"Brillio
4.0",Bengaluru,₹7L – ₹10L/yr (Glassdoor Est.),4,N/A
Lead Analytics SpecialistNew,"Razorpay
3.6",Bengaluru,₹10L/yr (Glassdoor Est.),3.6,N/A
"Sr. Manager, Data & AI systems architecture","AGCO
3.9",Bengaluru,₹5L – ₹9L/yr (Glassdoor Est.),3.9,N/A
Analytics Solutions - Vice President,"JPMorganChase
4.1",Bengaluru,₹4L – ₹6L/yr (Glassdoor Est.),4.1,N/A
Applications Developer- Data Analytics,"MKS Inc.
3.8",India,N/A,3.8,N/A
Data Science Faculty,N/A,Calicut,₹25K – ₹35K/mo (Employer provided),N/A,N/A
"Data / ML Scientist (Clustering, Trends & Root-Cause)",N/A,Remote,₹10L/yr (Employer provided),N/A,N/A
Data Scientist,"BIG OH TECH
3.6",Noida,₹4L – ₹6L/yr (Glassdoor Est.),3.6,N/A
Data Scientist,N/A,Okhla,₹4L – ₹12L/yr (Employer provided),N/A,N/A
Data Scientist,N/A,Ahmedabad,₹65K – ₹99K/mo (Employer provided),N/A,N/A
Data Scientist,"Visa
3.8",Bengaluru,₹3L/yr (Glassdoor Est.),3.8,N/A
Data Scientist II,"Microsoft
4.2",Bengaluru,₹2L – ₹10L/yr (Glassdoor Est.),4.2,N/A
Data Scientist,"Barclays
3.9",Pune,₹8L – ₹10L/yr (Glassdoor Est.),3.9,N/A
Sr.Data / ML Scientist,N/A,Remote,₹10L/yr (Employer provided),N/A,N/A
Data Scientist,"NatWest Group
4.1",Bengaluru,N/A,4.1,N/A
Data Scientist,"Virtusa
3.7",Bengaluru,₹5L – ₹8L/yr (Glassdoor Est.),3.7,N/A
Data Scientist - I,"G2
4.0",Bengaluru,₹2L – ₹4L/yr (Glassdoor Est.),4,N/A
Data Analyst,N/A,Remote,₹28K/mo (Employer provided),N/A,N/A
Data Science Intern,N/A,Chennai,₹8K – ₹26K/mo (Employer provided),N/A,N/A
Data Scientist,"eNest Technologies Pvt Ltd
3.6",Mohali,₹8K – ₹15K/mo (Employer provided),3.6,N/A
Sr. Data Scientist OCR,N/A,Remote,₹5L – ₹15L/yr (Employer provided),N/A,N/A
Data Scientist,"NCRi Inc.
3.3",India,₹10L – ₹22L/yr (Employer provided),3.3,N/A
Data Scientist,"Primotech
4.9",Mohali,₹45K – ₹85K/mo (Employer provided),4.9,N/A
Senior Data Scientist - AI/ML,"ZF
3.8",Chennai,₹3L – ₹8L/yr (Glassdoor Est.),3.8,N/A
Data Scientist,"Lifesight
4.3",Bengaluru,N/A,4.3,N/A
Data Engineer - Global People Analytics,"Boston Consulting Group
4.2",Gurgaon,N/A,4.2,N/A
Data Scientist/AI Engineer,Warrior tech solutions,Chennai,₹15L – ₹18L/yr (Employer provided),N/A,N/A
Data Scientist,"Young Minds Technology Solutions Pvt Ltd
3.4",Tirupati,₹2L/yr (Employer provided),3.4,N/A
Data Scientist,N/A,Chennai,₹30L/yr (Employer provided),N/A,N/A
Data Scientist,"Amlgo Labs
5.0",Gurgaon,₹8L – ₹9L/yr (Glassdoor Est.),5,N/A
Data Scientist,N/A,Pune,₹18L – ₹25L/yr (Employer provided),N/A,N/A
"Data Scientist, VP","NatWest Group
4.1",Bengaluru,₹3L – ₹5L/yr (Glassdoor Est.),4.1,N/A
Data Analyst,N/A,Ahmedabad,₹10L/yr (Employer provided),N/A,N/A
Data Scientist (135),"amdocs
3.8",Gurgaon,₹4L – ₹7L/yr (Glassdoor Est.),3.8,N/A
Data Science Trainee,"LANXESS
3.9",Thāne,₹3L – ₹9L/yr (Glassdoor Est.),3.9,N/A
Data Scientist,"Alkegen
3.4",India,N/A,3.4,N/A
Data Science & Analytics Specialist,N/A,Remote,₹20L/yr (Employer provided),N/A,N/A
Data Scientist – Smart Metering,JSG Consulting,,₹80K – ₹90K/mo (Employer provided),N/A,N/A
Data Scientist,"Apps Associates
4.1",Gurgaon,N/A,4.1,N/A
Data Scientist,"Think Future Technologies
4.4",Gurgaon,₹5L – ₹6L/yr (Glassdoor Est.),4.4,N/A
Data Scientist,"Mastercard
4.2",Gurgaon,N/A,4.2,N/A
Data Scientist,"ALSTOM
3.8",Bengaluru,₹1L – ₹6L/yr (Glassdoor Est.),3.8,N/A
Data Scientist – Smart Metering,N/A,Jaipur,₹15L – ₹30L/yr (Employer provided),N/A,N/A
Data Scientist - Machine Learning,"United Airlines
3.8",Gurgaon,N/A,3.8,N/A
"Scientist, Data","Arise Virtual Solutions
3.2",India,N/A,3.2,N/A
Data & Analytics Analyst,"Natwest
4.1",Bengaluru,N/A,N/A,N/A
Data Scientist,N/A,Mumbai,N/A,N/A,N/A
Data Scientist,"Wesco
3.5",Bengaluru,N/A,3.5,N/A
Data Analyst,N/A,Kottakkal,N/A,N/A,N/A
Data Scientist I - AI Development and Data Science,"Seismic
3.8",Hyderābād,N/A,3.8,N/A
Lead Data Scientist,"Ignitho Technologies
4.2",Chennai,₹15L – ₹20L/yr (Employer provided),4.2,N/A
Data Scientist,"Capgemini Engineering
3.5",Bengaluru,N/A,3.5,N/A
"Data Scientist, gTech Ads Solutions","Google
4.3",Gurgaon,₹1L – ₹10L/yr (Glassdoor Est.),4.3,N/A
Data Scientist 3,"Amadeus IT Group SA
4.1",Bengaluru,₹4L – ₹5L/yr (Glassdoor Est.),4.1,N/A
Data AnalyticsTrainer,N/A,Manjeri,₹22K/mo (Employer provided),N/A,N/A
Marketing Analytics Specialist,"Zelis
3.7",Hyderābād,₹2L – ₹7L/yr (Glassdoor Est.),3.7,N/A
Sr Data Scientist - ML/OR,"Target
4.2",Bengaluru,N/A,4.2,N/A
Data Scientist,"Ericsson
4.0",Noida,N/A,4,N/A
Data Insights & Visualization Practition,"Accenture
3.8",Hyderābād,N/A,3.8,N/A
Physical Data Scientist,"ExxonMobil
3.6",Bengaluru,N/A,3.6,N/A
Artificial Intelligence Engineer,N/A,Remote,₹20L/yr (Employer provided),N/A,N/A
Senior Data Scientist,"First Advantage
3.4",Bengaluru,₹5L – ₹9L/yr (Glassdoor Est.),3.4,N/A
Specialist Data Scientist,"NICE Systems
4.3",,₹10L/yr (Glassdoor Est.),4.3,N/A
AI/ML Engineer,N/A,Remote,₹70K – ₹80K/mo (Employer provided),N/A,N/A
Senior Data Scientist(GenAI),N/A,Nāgpur,₹5L – ₹15L/yr (Employer provided),N/A,N/A
Technical Specialist - Data Scientist,"Fidelity International
3.8",Gurgaon,₹6L – ₹8L/yr (Glassdoor Est.),3.8,N/A
AI/ML Data Scientist,"Sanofi
4.0",Hyderābād,₹4L – ₹5L/yr (Glassdoor Est.),4,N/A
Data Scientist I,"AGCO
3.9",,₹4L – ₹10L/yr (Glassdoor Est.),3.9,N/A
Data Scientist (Remote),N/A,India,₹10L – ₹22L/yr (Employer provided),N/A,N/A
Data Analyst,N/A,Bengaluru,₹25K – ₹35K/mo (Employer provided),N/A,N/A
Data Analyst,"BlazingCoders
4.5",India,N/A,4.5,N/A
Senior Statistical Data Scientist,"Pfizer
3.8",Chennai,₹5L – ₹7L/yr (Glassdoor Est.),3.8,N/A
Sr Data Scientist - ML/OR,"Target
3.4",Bengaluru,₹4L – ₹10L/yr (Glassdoor Est.),3.4,N/A
C13-VP-Data Scientist-Fraud Model Development -PUNE,"Citigroup
3.7",Pune,₹3L – ₹4L/yr (Glassdoor Est.),3.7,N/A
Data Scientist II - GBS IND,"Bank of America
3.9",Chennai,₹2L – ₹7L/yr (Glassdoor Est.),3.9,N/A
Senior Data Scientist,"Optum
3.5",Noida,₹3L – ₹10L/yr (Glassdoor Est.),3.5,N/A
Data Scientist Associate Sr,"JPMorganChase
4.1",Bengaluru,₹3L – ₹5L/yr (Glassdoor Est.),4.1,N/A
Data Scientist,"Kyndryl
3.8",Bengaluru,₹9L/yr (Glassdoor Est.),3.8,N/A
Lead Data Scientist,"tezo
4.0",Hyderābād,N/A,4,N/A
Data Scientist - C13 - VP - PUNE,"Citigroup
3.7",Pune,₹3L – ₹4L/yr (Glassdoor Est.),3.7,N/A
Lead Data Scientist-Stores,"Target
4.2",Bengaluru,₹4L/yr (Glassdoor Est.),4.2,N/A
Senior Data Scientist,"MASTER MIND CONSULTANCY
4.7",Bengaluru,₹39.00 – ₹40.00/hr (Employer provided),4.7,N/A
AI/ML Engineer,"Techahead Software Pvt. Ltd.
4.1",Noida,₹4L – ₹5L/yr (Glassdoor Est.),4.1,N/A
STEM Specialist (Fluent in Hindi – Roman Script) – AI Trainer,"Invisible Agency
3.7",Delhi,N/A,N/A,N/A
AI data Science mentor,N/A,India,₹4L – ₹7L/yr (Employer provided),N/A,N/A
Machine Learning Engineer,N/A,Remote,₹30L – ₹32L/yr (Employer provided),N/A,N/A
Decision Scientist,"Tesco
3.8",Bengaluru,N/A,3.8,N/A
"MTS 1, Machine Learning Scientist","PayPal
3.7",Bengaluru,N/A,3.7,N/A
"(Remote, India) Sr. Data Scientist, Analytics R&D","PulsePoint
4.4",Navi Mumbai,₹4L – ₹10L/yr (Glassdoor Est.),4.4,N/A
Data & Analytics Specialist,"Roche
4.2",Pune,N/A,4.2,N/A
Senior Data Scientist,"Mico
3.3",Bengaluru,₹4L – ₹7L/yr (Glassdoor Est.),3.3,N/A
Data Scientist,"BIZ-METRIC PARTNERS
3.3",India,N/A,3.5,N/A
Senior Data Scientist,"Clean Harbors
3.3",Hyderābād,N/A,3.3,N/A
Machine Learning Engineer,"National Credit Recovery Inc
3.3",India,₹5L/yr (Employer provided),3.3,N/A
Offline Data Science & Data Analytics Trainers,N/A,India,N/A,N/A,N/A
Internship -AI,N/A,Chennai,N/A,N/A,N/A
Data Science Engineer,N/A,Pune,₹20K/mo (Employer provided),N/A,N/A
AI/ML - Jr & Sr Positions,CCPL,Remote,₹5K/mo (Employer provided),N/A,N/A
"Associate Specialist, Data Science","Pentair
3.5",Noida,₹5L – ₹9L/yr (Glassdoor Est.),3.5,N/A
Commercial Data Scientist,"ExxonMobil
3.6",Bengaluru,₹7L – ₹9L/yr (Glassdoor Est.),3.6,N/A
Data Scientist,"PradeepIT Consulting Services
4.5",Bengaluru,₹1L – ₹10L/yr (Glassdoor Est.),4.5,N/A
Machine Learning Intern,N/A,Panchkula,₹7K – ₹12K/mo (Employer provided),N/A,N/A
Data Science and Machine Learning Trainer offline,N/A,Cochin,₹12K – ₹15K/mo (Employer provided),N/A,N/A
Senior Data Scientist | Machine Learning Engineer (MLE),hirezy.ai,Pune,₹11L/yr (Employer provided),N/A,N/A
Senior Data Scientist,"Tractable
4.2",Noida,₹2L – ₹6L/yr (Glassdoor Est.),4.2,N/A
Gen AI Agentic AI - Jr & Sr Positions,CCPL,Remote,₹11K/mo (Employer provided),N/A,N/A
Data Analytics Faculty (Kannur),N/A,Cannanore,₹12K – ₹20K/mo (Employer provided),N/A,N/A
Senior Data Scientist,"Caterpillar
4.0",Bengaluru,₹4L – ₹8L/yr (Glassdoor Est.),4,N/A
Decision Scientist,"PhonePe
4.1",Bengaluru,₹4L – ₹9L/yr (Glassdoor Est.),4.1,N/A
Senior Data Scientist,"Data Axle
3.4",,₹2L – ₹6L/yr (Glassdoor Est.),3.4,N/A
"Data Scientist II, Regulatory Intelligence, Safety, and Compliance (RISC)","ADCI - Karnataka
3.6",Bengaluru,N/A,N/A,N/A
Principle Data Scientist,"Hilabs
4.4",Pune,N/A,4.4,N/A
Sr. Data Scientist,"LogicMonitor
3.7",Pune,₹5L – ₹8L/yr (Glassdoor Est.),3.7,N/A
Data Scientist,"NTT DATA
3.8",Hyderābād,₹5L – ₹8L/yr (Glassdoor Est.),3.8,N/A
AI Developer,"Weekday
3.8",,₹3L – ₹10L/yr (Employer provided),3.8,N/A
Manager - Data Scientist,"Michelin
4.0",Pune,N/A,4,N/A
"Associate - Data, Insights & Analytics","JPMorganChase
4.1",Bengaluru,₹7L – ₹10L/yr (Glassdoor Est.),4.1,N/A
AI ML Engineer,"Welkin Soft Tech Pvt. Ltd
4.5",Remote,₹4L – ₹15L/yr (Employer provided),4.5,N/A
"Data Scientist with EDA, Python, SQL and Business Analysis","Cognizant
3.6",Hyderābād,N/A,3.6,N/A
SR DATA SCIENTIST I GLOBAL,"McCormick
3.8",Gurgaon,₹2L – ₹10L/yr (Glassdoor Est.),3.8,N/A
AI/ML Engineer,"Euphoric Thought Technologies Pvt Ltd
4.8",India,N/A,4.8,N/A
APPLIED AI SCIENTIST,"GadgEon
4.0",Cochin,₹5L – ₹6L/yr (Glassdoor Est.),4,N/A
Lead Data Scientist,"Technovert
4.0",Hyderābād,₹6L/yr (Glassdoor Est.),4,N/A
AI/ML Engineer,N/A,Coimbatore,₹5L – ₹12L/yr (Employer provided),N/A,N/A
Machine Learning Scientist (LLM),"Wadhwani AI
3.3",Delhi,N/A,3.3,N/A
Lead Data Scientist,"S&P Global
4.1",Gurgaon,₹8L – ₹9L/yr (Glassdoor Est.),4.1,N/A
Data Science Mentor,N/A,India,N/A,N/A,N/A
ML Engineer,"Applogiq
4.4",Remote,N/A,4.4,N/A
Data Scientist II,"AGCO
3.9",Pune,N/A,3.9,N/A
Internship - Agentic AI Engineer,"Mico
3.3",Bengaluru,N/A,3.3,N/A
CCB_Data and Analytics - AI ML Associate,"JPMorganChase
4.1",Mumbai,₹2L – ₹3L/yr (Glassdoor Est.),4.1,N/A
Data Science Trainer,"Innomatics Research Labs
4.7",India,₹8L – ₹12L/yr (Employer provided),4.7,N/A
Principle Applied Scientist - Computer VIsion,"RadiusAI
3.9",Bengaluru,₹3L – ₹6L/yr (Glassdoor Est.),3.9,N/A
Machine Learning Engineer,"Apple
4.1",Hyderābād,N/A,4.1,N/A
AI/ML Engineer,"OneSeven Tech
3.1",Remote,N/A,3.1,N/A
"Data Engineer, Product Analytics","Meta
3.8",Bengaluru,₹4L – ₹9L/yr (Glassdoor Est.),3.8,N/A
Lead Data Scientist-Stores,"Target
3.4",Bengaluru,₹4L – ₹10L/yr (Glassdoor Est.),3.4,N/A
Program Facilitator - AI ML,N/A,Bengaluru,₹7L – ₹10L/yr (Employer provided),N/A,N/A
AI Internship,N/A,Mohali,₹5K/mo (Employer provided),N/A,N/A
Machine Learning Engineer - India,"Escalent
3.6",Noida,₹3L – ₹7L/yr (Glassdoor Est.),3.6,N/A
Sr Data Scientist,"Gartner
4.0",Gurgaon,N/A,4,N/A
Data Analytics faculty,N/A,Hyderābād,N/A,N/A,N/A
Machine Learning Engineer 2,"Adobe
4.2",Noida,₹36K – ₹60K/yr (Glassdoor Est.),4.2,N/A
"AI/ML TESTING-AI, ML, DEEP LEARNING, DATA MINING, ANALYTICS","Zensar Technologies
3.9",Pune,N/A,N/A,N/A
AI/ML Engineer,N/A,Bengaluru,N/A,N/A,N/A
Senior Data Scientist,"ICON
3.6",India,N/A,3.6,N/A
Senior Data Scientist - 5-8 years Immediate – 15days,N/A,India,₹70K/mo (Employer provided),N/A,N/A
Data Science Manager (Data Methods),"Numerator
4.3",India,N/A,4.3,N/A
Senior Data Scientist - Supply Chain Management (m/f/d),"aioneers
3.9",Bengaluru,₹3L – ₹8L/yr (Glassdoor Est.),3.9,N/A
Data Scientist_Python_R Expertise | 6-7 Yrs,"PradeepIT Consulting Services
4.5",Bengaluru,N/A,4.5,N/A
Machine Learning Engineer for Computer Vision,"Apple
4.1",Bengaluru,N/A,4.1,N/A
"AIML - Machine Learning Engineer, Search & AI","Apple
4.1",Bengaluru,N/A,4.1,N/A
Machine Learning Engineer,"Vidhema Technologies
3.6",India,₹6L – ₹8L/mo (Employer provided),3.6,N/A
Program Coordinator / Academic Admin – B.Sc. Data Science,N/A,India,N/A,N/A,N/A
MLOps Engineer / ML Engineer (SME),N/A,Remote,N/A,N/A,N/A
Senior Data Scientist with IBM’s Watsonx.ai experience,N/A,Bengaluru,N/A,N/A,N/A
Technical Writer ( Machine Learning),N/A,India,₹13K – ₹20K/mo (Employer provided),N/A,N/A
Associate Manager (Data Science and Analytics),"PepsiCo
3.9",Hyderābād,N/A,3.9,N/A
"Opportunities For Python Developer, AI ML Engineers",N/A,India,₹5L – ₹10L/yr (Employer provided),N/A,N/A
Digital-Staff-Machine Learning Developer,"EY
3.7",Chennai,₹3L – ₹6L/yr (Glassdoor Est.),3.7,N/A
Manager_Lead_Data Scientist_Pune,"Vodafone
3.9",Pune,₹6L – ₹9L/yr (Glassdoor Est.),3.9,N/A
Faculty - Data Science,"Naresh I Technologies
3.9",Hyderābād,₹5L – ₹8L/yr (Employer provided),3.9,N/A
Data Science Trainer,"KOMPETENZEN TECHNOLOGIES
4.7",Cochin,₹18K/mo (Employer provided),4.7,N/A
Data Science Trainer,"Nettech India
2.4",Thāne,₹20K – ₹35K/mo (Employer provided),2.4,N/A
Data Science Engineer 3,"Adobe
4.2",Noida,₹10L/yr (Glassdoor Est.),4.2,N/A
"AI Automation Internship (n8n, RAG)","FinByz Tech
4.7",Ahmedabad,N/A,4.7,N/A
AI/ML Expert,"Ford Motor Company
4.0",Chennai,₹8L/yr (Glassdoor Est.),4,N/A
Principal Data Scientist,"Honeywell
4.1",Bengaluru,₹4L – ₹9L/yr (Glassdoor Est.),4.1,N/A
Data Scientist Manager,"MASTER MIND CONSULTANCY
4.7",Pune,₹35.00 – ₹45.00/hr (Employer provided),4.7,N/A
Senior Data Scientist,"Phygital Insights
4.7",Mumbai,₹5L – ₹9L/yr (Glassdoor Est.),4.7,N/A
Staff Data Engineer - AI Solutions,"Resilinc
4.1",Remote,N/A,4.1,N/A
Sr. Data Scientist,"Carrier
3.6",Bengaluru,N/A,3.6,N/A
Head of Modelling & Data Science,"Dentsu
3.7",Coimbatore,N/A,3.6,N/A
Specialist Data Science,"MSD
4.1",Pune,N/A,4.1,N/A
"Cloud Engineer, AI","Google
4.3",Bengaluru,₹3L – ₹10L/yr (Glassdoor Est.),4.3,N/A
AI or ML Engineer,"Optum
3.5",Noida,₹1L – ₹6L/yr (Glassdoor Est.),3.5,N/A
Machine Learning Engineer- LLM,"Apple
4.1",Hyderābād,₹8L – ₹9L/yr (Glassdoor Est.),4.1,N/A
Data and Analytics -Pricing and Commercial - Senior,"EY
3.7",Bengaluru,₹3L – ₹4L/yr (Glassdoor Est.),3.7,N/A
Data Analytics Engineer,"Carrier
3.6",Hyderābād,N/A,3.6,N/A
"Sr Data Scientist, Supply Chain AI Delivery","Kimberly-Clark
4.0",Bengaluru,N/A,4,N/A
Technical lead - Data Science,N/A,India,₹30L/yr (Employer provided),N/A,N/A
"Applied Scientist II, India Machine Learning","ADCI - Karnataka
3.6",Bengaluru,₹3L – ₹5L/yr (Glassdoor Est.),3.6,N/A
Offshore -Copilot AI Solutions Engineer,"Smartbridge
3.7",Remote,N/A,3.7,N/A
AI ML Trainer,N/A,Hyderābād,₹5L – ₹17L/yr (Employer provided),N/A,N/A
Machine Learning Engineer 5.5,"Adobe
4.2",Noida,N/A,4.2,N/A
Associate - Analytics Solutions,"JPMorganChase
4.1",Bengaluru,₹7L – ₹10L/yr (Glassdoor Est.),4.1,N/A
Consultant - Insights & Analytics (Forecasting),"Chryselys
4.2",Hyderābād,₹4L – ₹7L/yr (Glassdoor Est.),4.2,N/A
S&C GN - Data&AI - Hi Tech - Data Science - Consultant,"Accenture
3.8",Bengaluru,N/A,3.8,N/A
AI or ML Engineer,"Optum
3.5",Bengaluru,₹2L – ₹8L/yr (Glassdoor Est.),3.5,N/A
AI Lead,"CGI
3.7",Bengaluru,₹3L – ₹4L/yr (Glassdoor Est.),3.7,N/A
"Cloud Engineer, Artificial Intelligence","Google
4.3",Bengaluru,N/A,4.3,N/A
Machine Learning Engineer,"Skillspark AB
2.9",Bengaluru,N/A,2.9,N/A
"Director, Data Science","Brainlabs
3.5",,₹6L – ₹7L/yr (Glassdoor Est.),3.5,N/A
Director-Data Science,"Amex
4.1",Gurgaon,N/A,4.1,N/A
SaT-DNA-Data & AI Strategy-Associate Director,"EY
3.7",Bengaluru,₹4L – ₹7L/yr (Glassdoor Est.),3.7,N/A
Data analytics trainer,N/A,Thiruvananthapuram,₹10K – ₹34K/mo (Employer provided),N/A,N/A
AI/ML Engineer,"Glasier Inc
4.8",Ahmedabad,₹4L – ₹6L/yr (Glassdoor Est.),4.8,N/A
COMPUTER VISION & EDGE AI ENGINEER,"GadgEon
4.0",Cochin,₹5L – ₹6L/yr (Glassdoor Est.),4,N/A
AI Engineer / Machine Learning Engineer,N/A,India,N/A,N/A,N/A
AI Internship Program with KELTRON-Endorsed Certification,N/A,India,N/A,N/A,N/A
AI/ML Engineer,"GBrit Software Solutions Pvt Ltd
4.0",Hosūr,₹3L/yr (Employer provided),4,N/A
EY - GDS Consulting - AI & DATA -Statistical Modeler - Senior,"EY
3.7",Pune,₹3L – ₹6L/yr (Glassdoor Est.),3.7,N/A
"Assistant Manager, Data Analytics & Reporting","Genpact
3.8",Bengaluru,N/A,3.8,N/A
"Software Engineer, Machine Learning Compilers","Google
4.3",Bengaluru,₹2L – ₹10L/yr (Glassdoor Est.),4.3,N/A
Data Analytics Lead (Consulting) | PAN India,"Capgemini Invent
3.8",Pune,N/A,3.8,N/A
Manager-Data Science,"Amex
4.1",Gurgaon,N/A,4.1,N/A
AI/ML Engineer,"Optum
3.5",Noida,₹1L – ₹6L/yr (Glassdoor Est.),3.5,N/A
