Job Title,Location,Rating,monthly,min_salary_rupees,max_salary_rupees,avg_salary_rupees,company_name_cleaned,Standardized Title
Front End Developer,Bengaluru,4.6,0,2000000.0,3500000.0,2750000.0,ST Global LLC,Frontend Developer
Backend Developer,Calcutta,2.9,0,800000.0,1300000.0,1050000.0,Piston Technologies,Backend Developer
Python Software Developer - Fresher (WFH),Chennai,4,0,100000.0,200000.0,150000.0,Desirous Global Consulting,Python Developer
Front End Developer (Fresher),Ahmedabad,3.9,0,600000.0,700000.0,650000.0,Silent Infotech,Frontend Developer
"Lead, Backend Developer",Bengaluru,4.3,0,400000.0,900000.0,650000.0,Schneider Electric,Backend Developer
Java Backend Developer,Bengaluru,4.5,0,400000.0,1900000.0,1150000.0,Acrocede Technologies Pvt. Ltd.,Java Developer
Senior Backend Developer,Bengaluru,3.9,0,300000.0,400000.0,350000.0,The Scalers,Backend Developer
Lead - Backend developer,Mumbai,3.6,0,400000.0,800000.0,600000.0,Rejolut Technology Solutions Pvt Ltd,Backend Developer
Website Developer,Bengaluru,2.7,0,300000.0,800000.0,550000.0,OneAdvanced,Other
Hiring for Backend Java Developer,Bengaluru,4,0,400000.0,700000.0,550000.0,Saraca Solutions,Java Developer
Junior Software Developer,Bengaluru,3.6,0,400000.0,600000.0,500000.0,ExxonMobil,Software Engineer
Backend Developer,Chennai,3.1,0,300000.0,600000.0,450000.0,Terralogic Vietnam,Backend Developer
ReactJS Developer,Remote,,1,14000.0,41000.0,27500.0,Covi-Sense,Frontend Developer
Backend Engineer (NodeJS) - Remote,Bengaluru,,0,300000.0,800000.0,550000.0,Nexifyr Consulting Pvt Ltd,Backend Developer
Backend Developer,Bengaluru,4.3,0,300000.0,600000.0,450000.0,Siemens Gamesa,Backend Developer
Backend Developer,Mumbai,4.1,0,300000.0,500000.0,400000.0,Osian Infotech,Backend Developer
BCN Labs_ Associate - Front end developer(Bangalore),Bengaluru,4.3,0,600000.0,800000.0,700000.0,Bain & Company Inc,Frontend Developer
Backend Developer,Hyderābād,3.9,0,800000.0,1000000.0,900000.0,Securiti,Backend Developer
Django Developer,Noida,3.9,0,600000.0,800000.0,700000.0,Algoscale,Other
Python Developer,Bengaluru,4.1,0,700000.0,1000000.0,850000.0,S&P Global,Python Developer
Jr. Backend Developer,Pune,3.7,0,400000.0,800000.0,600000.0,Enzigma,Backend Developer
Backend developer,Chennai,4.1,0,300000.0,900000.0,600000.0,India Health Link Pvt Ltd,Backend Developer
Backend Developer,Bengaluru,5,0,300000.0,800000.0,550000.0,Nysha,Backend Developer
Backend Developer,Pune,4.1,0,400000.0,600000.0,500000.0,Amura Marketing Technologies,Backend Developer
Associate Backend Developer (Laravel),Pune,4.4,0,400000.0,500000.0,450000.0,Salt Technologies,Backend Developer
Backend Developers,Noida,4,0,400000.0,600000.0,500000.0,StarTele Logic,Backend Developer
Full Stack Java Developer,Remote,4.6,1,80000.0,1000.0,40500.0,Tek Tron IT,Java Developer
Backend Developer,Bengaluru,3.3,0,300000.0,800000.0,550000.0,Wolftain Agency,Backend Developer
Backend Developer,Noida,4.1,0,500000.0,1000000.0,750000.0,LambdaTest,Backend Developer
Engineer - Target India (Backend),Bengaluru,4.2,0,700000.0,1100000.0,900000.0,Target,Backend Developer
Sr. Core Dot Net Developer,Remote,,1,2000.0,2000.0,2000.0,Technox Technologies,Other
Backend Developer,Pune,4,0,300000.0,600000.0,450000.0,HILTI,Backend Developer
Service Engineer,Mumbai,3.9,0,400000.0,900000.0,650000.0,BP Energy,Other
Senior enterprise technology engineer,Pune,3.9,0,400000.0,700000.0,550000.0,BP Energy,Other
Enterprise Technology Engineer,Pune,3.9,0,400000.0,700000.0,550000.0,BP Energy,Other
Software Engineer II,Remote,4,0,2900000.0,4400000.0,3650000.0,Indeed,Software Engineer
Kafka Developer,Hyderābād,4.1,0,600000.0,1000000.0,800000.0,ITI Data,Other
Java Springboot Lead,Bengaluru,3.6,0,400000.0,600000.0,500000.0,Infosys Limited,Java Developer
Java Developer,Bengaluru,3.9,0,1500000.0,2400000.0,1950000.0,Ixceed,Java Developer
Java Developer,Remote,4.7,0,400000.0,1600000.0,1000000.0,QuantumBricks,Java Developer
Java Developer,India,,0,500000.0,800000.0,650000.0,Succedere solutions opc private limited,Java Developer
JAVA Developer-Junior Engineer,Pune,4,0,300000.0,600000.0,450000.0,LinkedLoops,Java Developer
Java Developer,India,,1,15000.0,30000.0,22500.0,rccenterprises,Java Developer
Java Developer,Chennai,4.2,0,700000.0,2000000.0,1350000.0,Viha Digital Commerce,Java Developer
Java Developer,Karnāl,4.7,0,800000.0,1200000.0,1000000.0,Hcode Technologies,Java Developer
Software Developer – Java,Bengaluru,4.1,0,300000.0,400000.0,350000.0,Siemens,Java Developer
Java Tutor,Remote,,0,5000000.0,5000000.0,5000000.0,Global Care LLC,Java Developer
Java Developer,India,3,1,12000.0,16000.0,14000.0,Telious Technologies Pvt Ltd,Java Developer
Core Java Developer,Bengaluru,4.1,0,300000.0,500000.0,400000.0,Vega IntelliSoft Private Limited,Java Developer
Java Developer,India,4.9,0,300000.0,1400000.0,850000.0,Xcelore,Java Developer
Java Developer fresher,Mumbai,4,0,300000.0,400000.0,350000.0,Openspace Services,Java Developer
Java Microservices Developer,Bengaluru,3.6,0,400000.0,1700000.0,1050000.0,Infoorigin Inc,Java Developer
JAVA Developer,Hyderābād,4.1,0,400000.0,500000.0,450000.0,Vega IntelliSoft Private Limited,Java Developer
Java Developer,Noida,4.2,0,500000.0,500000.0,500000.0,Edunext Technologies Pvt. Ltd.,Java Developer
Java Developer - Fresher,Chennai,4,0,200000.0,500000.0,350000.0,Desirous Global Consulting,Java Developer
Java Spring Boot Developer,Coimbatore,4.8,0,300000.0,1000000.0,650000.0,Dotcod Innovation Private Limited,Java Developer
Java Spark Developer - C10,Chennai,3.7,0,600000.0,700000.0,650000.0,Citigroup,Java Developer
Java Developer,Nāgpur,4.2,0,400000.0,700000.0,550000.0,Code Microsystems,Java Developer
Java Spring Boot Developer,Cochin,4.8,0,300000.0,600000.0,450000.0,Dotcod Innovation Private Limited,Java Developer
Java Developer,Ahmedabad,,0,1500000.0,1500000.0,1500000.0,Apexon,Java Developer
Java Developer,Bengaluru,3.5,0,400000.0,600000.0,500000.0,Capgemini Engineering,Java Developer
Java Developer,Noida,3.8,0,400000.0,400000.0,400000.0,Gauge Data Solutions,Java Developer
Java Developer,India,3.9,0,300000.0,800000.0,550000.0,Deqode,Java Developer
Java Developer,Noida,4.2,1,25000.0,60000.0,42500.0,Edunext Technologies Pvt Ltd,Java Developer
Java Developer,India,4.2,0,200000.0,600000.0,400000.0,Kambaa Incorporation,Java Developer
Java Developer,Hyderābād,2.5,0,200000.0,400000.0,300000.0,"NationsBenefits, LLC",Java Developer
Jr. Java Developer,Pune,3.6,0,300000.0,300000.0,300000.0,Sarathi Softech,Java Developer
Entry Level Developer,Hyderābād,5,0,100000.0,400000.0,250000.0,Shriyan Software Services,Other
Jr. Developer (Java),Noida,3.6,0,500000.0,800000.0,650000.0,Contata Solutions,Java Developer
Full Stack Java Developer,Remote,4.7,0,1200000.0,2500000.0,1850000.0,QuantumBricks,Java Developer
Java Spring Boot Developer,Ahmedabad,3.4,0,300000.0,700000.0,500000.0,Acute Informatics Pvt. Ltd,Java Developer
Java Developer (Exp: 2+ ),Cochin,3.8,0,300000.0,700000.0,500000.0,Infocom,Java Developer
Java Developer ( Jr./Mid Level),Thāne,3.9,0,300000.0,600000.0,450000.0,Dusane Infotech,Java Developer
JAVA Developer (1 to 3 yrs Exp) - Pune,Pune,3.5,0,200000.0,300000.0,250000.0,Sparken,Java Developer
Java Developer with React,Chennai,,0,300000.0,1400000.0,850000.0,Mobile Programming India Pvt Ltd,Frontend Developer
Java Developer,Hyderābād,3.2,0,600000.0,800000.0,700000.0,HighRadius,Java Developer
Java Developer (Spring Boot & Microservices),Cochin,3.9,1,1000.0,2000.0,1500.0,JACHOOS TECHNOLOGIES PRIVATE LIMITED,Java Developer
JAVA Developer,Mumbai,3.8,0,300000.0,500000.0,400000.0,CATEINA TECHNOLOGIES,Java Developer
Junior Engineers(Freshers),Cochin,5,0,300000.0,700000.0,500000.0,Profiworx Technologies,Other
SOFTWARE DEVELOPER,Noida,4.1,0,600000.0,700000.0,650000.0,Infoicon Technologies,Software Engineer
Java Developer,Chennai,3.4,0,500000.0,1100000.0,800000.0,Test yantra software solutions,Java Developer
Java Developer,Chennai,4.1,0,200000.0,200000.0,200000.0,Surya Informatics,Java Developer
Java Developer,Cochin,4.4,0,200000.0,500000.0,350000.0,Applogiq,Java Developer
Senior Consultant | Java Developer| Bengaluru | Engineering,Bengaluru,3.9,0,600000.0,1000000.0,800000.0,Deloitte,Java Developer
Java Developer - Fresher,Hyderābād,3.8,0,400000.0,600000.0,500000.0,Navayuga Infotech,Java Developer
Software Engineer- (Java Developer),Noida,4.1,0,300000.0,600000.0,450000.0,Suretek Infosoft,Java Developer
Java Developer,Gurgaon,4,0,600000.0,700000.0,650000.0,Ushyaku Software Solutions,Java Developer
JAVA Developer,Chennai,3.7,0,400000.0,500000.0,450000.0,Virtusa,Java Developer
Java Developer,Chennai,4.2,0,200000.0,500000.0,350000.0,Flyers Soft,Java Developer
Java Developer,Pune,,0,300000.0,600000.0,450000.0,Insightant Technology Solutions,Java Developer
Java Developer,India,,1,20000.0,40000.0,30000.0,Infolexus Solutions,Java Developer
Java Developer,Ahmedabad,3.3,0,200000.0,500000.0,350000.0,ConceptServe Technologies,Java Developer
Jr. Software Developer,Bengaluru,3.7,0,300000.0,800000.0,550000.0,KESDEE,Software Engineer
Java Developer,Noida,4.1,0,1500000.0,2000000.0,1750000.0,Droisys India Pvt Ltd,Java Developer
"Applications Developer - Java, Oracle, Springboot",Chennai,3.5,0,900000.0,1000000.0,950000.0,UPS,Java Developer
JAVA DEVELOPER,Chennai,2.6,0,200000.0,400000.0,300000.0,Great Minds,Java Developer
Java Developer,Thiruvananthapuram,3.7,0,300000.0,600000.0,450000.0,Tecgemini,Java Developer
Java Developer,India,4.9,1,25000.0,50000.0,37500.0,MUKESH DEVJI LAGADHIR,Java Developer
Java Developer,Mohali,4.5,1,50000.0,70000.0,60000.0,Webner Solutions Pvt. Ltd.,Java Developer
Java Developer,Hyderābād,4.1,0,700000.0,900000.0,800000.0,Verizon,Java Developer
Java Application Developer,Coimbatore,3.9,0,400000.0,600000.0,500000.0,Suraj Technologies,Java Developer
Java Developer,Chennai,3.7,0,400000.0,500000.0,450000.0,Virtusa,Java Developer
Java Microservices Developer,Pune,3.3,0,300000.0,400000.0,350000.0,Prodapt,Java Developer
Java Developer,Noida,4,0,400000.0,600000.0,500000.0,Ericsson,Java Developer
Java Developer,Bengaluru,,0,1000000.0,1200000.0,1100000.0,Boost Tech,Java Developer
JAVA Trainee,Ahmedabad,2.7,0,200000.0,500000.0,350000.0,Connectionphase,AI Engineer
Java Developer,Bhubaneshwar,3.5,0,300000.0,600000.0,450000.0,Aashdit Technologies,Java Developer
Part-Time Java and Microservices Developer,Remote,,1,15000.0,20000.0,17500.0,Intellion Technologies Pvt Ltd,Java Developer
Java Developer (Fresher),Navi Mumbai,2.9,0,300000.0,300000.0,300000.0,ANMsoft Technologies,Java Developer
Java Developer (0-2 yrs),Vadodara,4.5,0,300000.0,600000.0,450000.0,Primavera Systems,Java Developer
Java Developer,Cochin,2.2,0,300000.0,600000.0,450000.0,BQ Technologies,Java Developer
Java Backend Developer,Calicut,4.4,0,600000.0,900000.0,750000.0,Applogiq,Java Developer
Core Java - Lead,Noida,4,0,500000.0,800000.0,650000.0,Iris Software,Java Developer
Java Developer,Chennai,3.5,0,200000.0,500000.0,350000.0,Xerago,Java Developer
Java developer,India,,1,14000.0,55000.0,34500.0,Avantio Technologies Pvt Ltd,Java Developer
Java Developer,Chennai,3.9,0,600000.0,1000000.0,800000.0,Barclays,Java Developer
API Developer,Remote,3.6,1,50000.0,2000.0,26000.0,CornerTree Consulting,Other
Sr. Java Developer - LLM Evaluation & Repository Validation,Remote,,0,1000000.0,1500000.0,1250000.0,Nithminds Private limited,Java Developer
Java Developer,Bengaluru,3.6,0,400000.0,600000.0,500000.0,BirlaSoft,Java Developer
Java Developer,India,4.4,0,300000.0,1200000.0,750000.0,Bacancy Technology,Java Developer
Application Security Engineer,Remote,4,0,1700000.0,2400000.0,2050000.0,Indeed,Other
Java Full Stack Developer,India,3.8,0,300000.0,1500000.0,900000.0,NTT DATA,Java Developer
Java backend springboot developers,Bengaluru,4.5,0,0.0,0.0,0.0,Mytech Global Pvt Ltd,Java Developer
Java Developer,Bengaluru,4.9,1,1000.0,1000.0,1000.0,Immersive Infotech Pvt. Ltd,Java Developer
Java Developer,Calicut,4.4,0,100000.0,600000.0,350000.0,Applogiq,Java Developer
Java Developer,Pune,5,0,300000.0,600000.0,450000.0,DATAMAXIS,Java Developer
AWS/Java Developer,Hyderābād,4.5,0,400000.0,500000.0,450000.0,Quantum Asia Pvt Ltd,Java Developer
Software Engineer (Java),Bengaluru,4.1,0,300000.0,700000.0,500000.0,Xyram,Java Developer
Software Developer - Java,Gurgaon,3.9,0,400000.0,600000.0,500000.0,Marsh McLennan,Java Developer
Java Developer,Irugūr,,0,200000.0,200000.0,200000.0,Innervex Technologies Private Limited,Java Developer
Software Developer (Java) : SDJ,Mumbai,3.1,0,400000.0,600000.0,500000.0,C2L Biz,Java Developer
Software Developer,Bengaluru,3.3,0,800000.0,900000.0,850000.0,Appface Technologies,Software Engineer
Java Developer,Ahmedabad,4.2,0,100000.0,200000.0,150000.0,VasyERP Solutions,Java Developer
Java Developer,Chennai,4,0,200000.0,500000.0,350000.0,Softence,Java Developer
Software engineer-Java Developer,Bengaluru,3.7,0,400000.0,700000.0,550000.0,CGI,Java Developer
Senior Java Developer,Bengaluru,4.8,0,800000.0,2000000.0,1400000.0,Euphoric Thought Technologies Pvt Ltd,Java Developer
Senior Java Deveoper - LLM Evaluation,Remote,,0,1000000.0,1500000.0,1250000.0,GiantMind Solutions,Java Developer
Java Developer,Noida,4.7,0,300000.0,600000.0,450000.0,Aha Taxis,Java Developer
Java Developer - Noida,Noida,3.6,0,400000.0,500000.0,450000.0,NeoXam,Java Developer
Java Developer,Coimbatore,,0,300000.0,600000.0,450000.0,SN InfoServ,Java Developer
Java J2EE / WEB / API developers,Bengaluru,4.3,0,200000.0,600000.0,400000.0,TUHUND,Java Developer
Java Developer,Nagercoil,5,1,20000.0,25000.0,22500.0,Hindustan HR,Java Developer
Java Developer,Pune,3.6,0,300000.0,900000.0,600000.0,Infosys Limited,Java Developer
Senior Java Developer,Bengaluru,3.9,0,600000.0,900000.0,750000.0,Intelizign Life Cycle Services Pvt Ltd,Java Developer
Java Developer,Bengaluru,3.5,0,400000.0,1400000.0,900000.0,Mobile Programming LLC,Java Developer
Java Developer,Mohali,3.3,0,400000.0,700000.0,550000.0,Pisoft Informatics,Java Developer
Software Developer,Chennai,,0,300000.0,700000.0,500000.0,Young-Scientist.in,Software Engineer
Java Full Stack Developer,Chennai,3.5,0,200000.0,500000.0,350000.0,Xerago,Java Developer
Java Spring MVC Developer (Consultant),Remote,4.1,0,800000.0,1500000.0,1150000.0,innofied,Java Developer
Java Developer,Gurgaon,3,0,300000.0,600000.0,450000.0,Munjal Chakraborty Softwares And Media Pvt Ltd,Java Developer
Front End Developer Intern,Coimbatore,0,1,6000.0,7000.0,6500.0,Integrin Enterprise Solutions,Frontend Developer
Senior Backend Engineer - JAVA,Remote,5,0,800000.0,2500000.0,1650000.0,GrayAcumen Inc.,Java Developer
Trainee Software Developer Fresher,Indore,1,0,200000.0,500000.0,350000.0,CIS,AI Engineer
JUNIOR JAVA DEVELOPER,Vadodara,5,0,300000.0,600000.0,450000.0,Cueserve,Java Developer
Sr. Java Developer,Pune,4.4,0,2500000.0,3500000.0,3000000.0,Victrix Systems & Labs Pvt. Ltd.,Java Developer
Java/PHP Developer,Pune,3.3,0,600000.0,800000.0,700000.0,DSSWorld,Java Developer
Java Developer - Immediate Joiner,Calicut,4.4,0,100000.0,600000.0,350000.0,Applogiq,Java Developer
Java Script Developer,Bengaluru,4.1,0,300000.0,500000.0,400000.0,Vega IntelliSoft Private Limited,Java Developer
Java / API Developer,Chennai,3.4,0,600000.0,900000.0,750000.0,Expleo,Java Developer
JAVA DEVELOPER,Pune,4,0,300000.0,600000.0,450000.0,Gluck International,Java Developer
Java Developer,Navi Mumbai,4.7,0,200000.0,300000.0,250000.0,Allied Globetech,Java Developer
Java Developer,Indore,4.2,0,500000.0,700000.0,600000.0,FiveExceptions Software Solutions,Java Developer
Java Spring boot Developer,Bengaluru,3.1,0,600000.0,700000.0,650000.0,Terralogic Vietnam,Java Developer
"MBSE - Java,Springboot",Bengaluru,4,0,300000.0,300000.0,300000.0,Mercedes-Benz Research and Development India Private Limited,Java Developer
Java Developer,Āgra,3,0,300000.0,300000.0,300000.0,Hitouch Technologies,Java Developer
Intermediate Application Developer - JAVA,Chennai,3.5,0,900000.0,1000000.0,950000.0,UPS,Java Developer
Java Developers,Tiruchchirāppalli,3.9,0,300000.0,600000.0,450000.0,Pisquare Software Solutions,Java Developer
"Associate Application Developer - Java, Openshift, GCP, AI & ML",Chennai,3.5,0,300000.0,1000000.0,650000.0,UPS,AI Engineer
Java Developer,Jaipur,3.9,0,700000.0,700000.0,700000.0,Yusata Infotech,Java Developer
Java Developer-Cochin,Cochin,,0,1000000.0,1000000.0,1000000.0,TECBee,Java Developer
Jr. Java Developer,Pune,2.7,0,300000.0,600000.0,450000.0,Infort Technology,Java Developer
Java Developer,Navi Mumbai,3.9,0,400000.0,700000.0,550000.0,JRK Infotech,Java Developer
Developer- Trianee,Hyderābād,3,0,500000.0,900000.0,700000.0,Tectoro Consulting Private Limited,Other
Java Developer,Pune,3.8,0,400000.0,600000.0,500000.0,Tekdi Technologies,Java Developer
Hiring For Java Developer,Chennai,,0,600000.0,2000000.0,1300000.0,BSRI Solutions,Java Developer
Java Developer,Noida,2.5,0,200000.0,600000.0,400000.0,BeyondAlphabets,Java Developer
JAVA Developer,Ahmedabad,4.6,0,200000.0,500000.0,350000.0,NXC Controls,Java Developer
JAVA Developer,Indore,4,0,500000.0,800000.0,650000.0,Emorphis Technologies,Java Developer
Senior Java Developer,Remote,4.7,0,500000.0,1900000.0,1200000.0,QuantumBricks,Java Developer
Java Developer,Calcutta,3.2,0,200000.0,400000.0,300000.0,AAR Technologies and Software Solution,Java Developer
Java Developer (Kolkata),Calcutta,4.7,0,300000.0,400000.0,350000.0,SentientGeeks,Java Developer
Java Developer,Hyderābād,5,0,400000.0,700000.0,550000.0,Potla Group of Companies.,Java Developer
Java + Selenium Developer,Bengaluru,2.8,0,300000.0,700000.0,500000.0,kevell Corp,Java Developer
Java Developer,Calcutta,4.2,0,9900000.0,9900000.0,9900000.0,Conacent Consulting,Java Developer
JAVA DEVELOPER,Bengaluru,2,0,300000.0,700000.0,500000.0,U2O3 Infotech,Java Developer
WSI | Java Developer,Chennai,4.2,0,400000.0,700000.0,550000.0,Photon,Java Developer
Java Springboot Developer,Uttar Pradesh,,0,500000.0,900000.0,700000.0,Nwaresoft,Java Developer
Java,Cochin,2.6,0,300000.0,600000.0,450000.0,Fleming Embedded and Software Solutions,Java Developer
Java Developer,Hyderābād,3.9,0,400000.0,700000.0,550000.0,Dhatsol,Java Developer
"Fullstack Developer (Java), Associate",Gurgaon,3.9,0,300000.0,900000.0,600000.0,BlackRock Investments,Java Developer
